"hh_ID","hh_size","neighb_code","hh_type","PC6"
24547,5,"BU05183396","couple_with_children","2543EA"
24548,5,"BU05183396","couple_with_children","2543EC"
24549,4,"BU05183396","single-parent","2543VL"
24550,5,"BU05183396","couple_with_children","2543BL"
24551,5,"BU05183396","couple_with_children","2543GG"
24552,4,"BU05183396","single-parent","2543BE"
24553,4,"BU05183396","single-parent","2545DG"
24554,4,"BU05183396","single-parent","2543GM"
24555,4,"BU05183396","single-parent","2543EJ"
24556,5,"BU05183396","couple_with_children","2545DD"
24557,5,"BU05183396","couple_with_children","2543RJ"
24558,5,"BU05183396","couple_with_children","2543VV"
24559,4,"BU05183396","single-parent","2543GJ"
24560,4,"BU05183396","single-parent","2543CT"
24561,5,"BU05183396","couple_with_children","2543SH"
24562,4,"BU05183396","single-parent","2542JP"
24563,4,"BU05183396","single-parent","2543GL"
24564,5,"BU05183396","couple_with_children","2543TK"
24565,5,"BU05183396","couple_with_children","2544GV"
24566,5,"BU05183396","couple_with_children","2543CV"
24567,5,"BU05183396","couple_with_children","2543XK"
24568,5,"BU05183396","couple_with_children","2544GM"
24569,4,"BU05183396","single-parent","2543CT"
24570,4,"BU05183396","single-parent","2543XJ"
24571,4,"BU05183396","single-parent","2543AR"
24572,5,"BU05183396","couple_with_children","2543TW"
24573,4,"BU05183396","single-parent","2545DN"
24574,5,"BU05183396","couple_with_children","2543XK"
24575,4,"BU05183396","couple_with_children","2543RS"
24576,4,"BU05183396","couple_with_children","2543VH"
24577,4,"BU05183396","couple_with_children","2542KB"
24578,4,"BU05183396","couple_with_children","2543AC"
24579,4,"BU05183396","couple_with_children","2543BK"
24580,4,"BU05183396","couple_with_children","2544GS"
24581,4,"BU05183396","couple_with_children","2544GV"
24582,3,"BU05183396","single-parent","2543CZ"
24583,3,"BU05183396","single-parent","2543CN"
24584,4,"BU05183396","couple_with_children","2544GX"
24585,4,"BU05183396","couple_with_children","2543BB"
24586,4,"BU05183396","couple_with_children","2543XK"
24587,3,"BU05183396","single-parent","2543GE"
24588,3,"BU05183396","single-parent","2545DK"
24589,4,"BU05183396","couple_with_children","2543VT"
24590,4,"BU05183396","couple_with_children","2543GB"
24591,4,"BU05183396","couple_with_children","2543TV"
24592,4,"BU05183396","couple_with_children","2543BN"
24593,4,"BU05183396","couple_with_children","2543SG"
24594,4,"BU05183396","couple_with_children","2544GW"
24595,4,"BU05183396","couple_with_children","2543EG"
24596,3,"BU05183396","single-parent","2543SH"
24597,4,"BU05183396","couple_with_children","2542KB"
24598,4,"BU05183396","couple_with_children","2543EG"
24599,4,"BU05183396","couple_with_children","2543AS"
24600,4,"BU05183396","couple_with_children","2543CX"
24601,4,"BU05183396","couple_with_children","2543TW"
24602,4,"BU05183396","couple_with_children","2543AH"
24603,3,"BU05183396","single-parent","2544GV"
24604,4,"BU05183396","couple_with_children","2545DN"
24605,4,"BU05183396","couple_with_children","2543XE"
24606,3,"BU05183396","single-parent","2543RP"
24607,4,"BU05183396","couple_with_children","2543VL"
24608,4,"BU05183396","couple_with_children","2543VR"
24609,3,"BU05183396","single-parent","2544GV"
24610,3,"BU05183396","single-parent","2543RL"
24611,4,"BU05183396","couple_with_children","2542JR"
24612,4,"BU05183396","couple_with_children","2543CW"
24613,4,"BU05183396","couple_with_children","2543CA"
24614,4,"BU05183396","couple_with_children","2542JJ"
24615,4,"BU05183396","couple_with_children","2543CE"
24616,4,"BU05183396","couple_with_children","2543VX"
24617,4,"BU05183396","couple_with_children","2543TX"
24618,4,"BU05183396","couple_with_children","2542JP"
24619,4,"BU05183396","couple_with_children","2543VJ"
24620,4,"BU05183396","couple_with_children","2543GH"
24621,4,"BU05183396","couple_with_children","2544GR"
24622,4,"BU05183396","couple_with_children","2544GM"
24623,4,"BU05183396","couple_with_children","2543GJ"
24624,4,"BU05183396","couple_with_children","2543EE"
24625,3,"BU05183396","single-parent","2542JJ"
24626,4,"BU05183396","couple_with_children","2543SW"
24627,4,"BU05183396","couple_with_children","2543GG"
24628,4,"BU05183396","couple_with_children","2543RV"
24629,4,"BU05183396","couple_with_children","2543EK"
24630,3,"BU05183396","single-parent","2543VT"
24631,4,"BU05183396","couple_with_children","2544GN"
24632,4,"BU05183396","couple_with_children","2543CZ"
24633,4,"BU05183396","couple_with_children","2543XV"
24634,4,"BU05183396","couple_with_children","2543XD"
24635,4,"BU05183396","couple_with_children","2543BN"
24636,4,"BU05183396","couple_with_children","2543RK"
24637,3,"BU05183396","single-parent","2543CR"
24638,4,"BU05183396","couple_with_children","2543SL"
24639,3,"BU05183396","single-parent","2543XN"
24640,3,"BU05183396","single-parent","2543SW"
24641,4,"BU05183396","couple_with_children","2543GJ"
24642,4,"BU05183396","couple_with_children","2543VR"
24643,3,"BU05183396","single-parent","2543AJ"
24644,4,"BU05183396","couple_with_children","2543EC"
24645,4,"BU05183396","couple_with_children","2544GX"
24646,4,"BU05183396","couple_with_children","2543CA"
24647,4,"BU05183396","couple_with_children","2543ED"
24648,4,"BU05183396","couple_with_children","2543TV"
24649,4,"BU05183396","couple_with_children","2543RJ"
24650,4,"BU05183396","couple_with_children","2543EB"
24651,4,"BU05183396","couple_with_children","2543CC"
24652,4,"BU05183396","couple_with_children","2543TG"
24653,4,"BU05183396","couple_with_children","2543RV"
24654,4,"BU05183396","couple_with_children","2544GX"
24655,4,"BU05183396","couple_with_children","2542KB"
24656,3,"BU05183396","single-parent","2543SW"
24657,4,"BU05183396","couple_with_children","2545DG"
24658,4,"BU05183396","couple_with_children","2543CT"
24659,3,"BU05183396","single-parent","2545DN"
24660,4,"BU05183396","couple_with_children","2543BM"
24661,4,"BU05183396","couple_with_children","2542JP"
24662,3,"BU05183396","single-parent","2544GX"
24663,4,"BU05183396","couple_with_children","2544GV"
24664,4,"BU05183396","couple_with_children","2544GV"
24665,3,"BU05183396","single-parent","2542KA"
24666,4,"BU05183396","couple_with_children","2542JP"
24667,4,"BU05183396","couple_with_children","2543GR"
24668,4,"BU05183396","couple_with_children","2543CV"
24669,4,"BU05183396","couple_with_children","2543VR"
24670,4,"BU05183396","couple_with_children","2543ED"
24671,4,"BU05183396","couple_with_children","2543GL"
24672,4,"BU05183396","couple_with_children","2543RR"
24673,4,"BU05183396","couple_with_children","2543SW"
24674,3,"BU05183396","single-parent","2544GL"
24675,3,"BU05183396","single-parent","2544GV"
24676,3,"BU05183396","single-parent","2543SE"
24677,3,"BU05183396","single-parent","2543TG"
24678,4,"BU05183396","couple_with_children","2543XL"
24679,4,"BU05183396","couple_with_children","2543VM"
24680,4,"BU05183396","couple_with_children","2544GL"
24681,3,"BU05183396","single-parent","2543CR"
24682,4,"BU05183396","couple_with_children","2543CR"
24683,4,"BU05183396","couple_with_children","2543CB"
24684,4,"BU05183396","couple_with_children","2544GL"
24685,3,"BU05183396","single-parent","2543CV"
24686,4,"BU05183396","couple_with_children","2543BN"
24687,4,"BU05183396","couple_with_children","2543CZ"
24688,4,"BU05183396","couple_with_children","2543GH"
24689,4,"BU05183396","couple_with_children","2543SL"
24690,3,"BU05183396","single-parent","2544GW"
24691,3,"BU05183396","single-parent","2542KA"
24692,4,"BU05183396","couple_with_children","2543RT"
24693,3,"BU05183396","single-parent","2543CX"
24694,3,"BU05183396","single-parent","2543XX"
24695,3,"BU05183396","single-parent","2543BA"
24696,4,"BU05183396","couple_with_children","2542KB"
24697,3,"BU05183396","single-parent","2542JK"
24698,4,"BU05183396","couple_with_children","2544GN"
24699,4,"BU05183396","couple_with_children","2543RW"
24700,3,"BU05183396","single-parent","2544GS"
24701,3,"BU05183396","single-parent","2543EC"
24702,4,"BU05183396","couple_with_children","2543AN"
24703,4,"BU05183396","couple_with_children","2545DD"
24704,3,"BU05183396","single-parent","2543XE"
24705,4,"BU05183396","couple_with_children","2543AJ"
24706,4,"BU05183396","couple_with_children","2543TD"
24707,3,"BU05183396","single-parent","2545DG"
24708,3,"BU05183396","single-parent","2543XT"
24709,4,"BU05183396","couple_with_children","2543VK"
24710,4,"BU05183396","couple_with_children","2542JR"
24711,3,"BU05183396","single-parent","2543SJ"
24712,4,"BU05183396","couple_with_children","2543RX"
24713,4,"BU05183396","couple_with_children","2543VZ"
24714,3,"BU05183396","single-parent","2543XJ"
24715,4,"BU05183396","couple_with_children","2543CW"
24716,4,"BU05183396","couple_with_children","2543AE"
24717,4,"BU05183396","couple_with_children","2543GC"
24718,3,"BU05183396","single-parent","2543BA"
24719,4,"BU05183396","couple_with_children","2543CA"
24720,4,"BU05183396","couple_with_children","2542JM"
24721,3,"BU05183396","single-parent","2544GN"
24722,4,"BU05183396","couple_with_children","2543AD"
24723,4,"BU05183396","couple_with_children","2543EG"
24724,4,"BU05183396","couple_with_children","2543TD"
24725,3,"BU05183396","single-parent","2543RR"
24726,4,"BU05183396","couple_with_children","2543RS"
24727,3,"BU05183396","single-parent","2543BA"
24728,3,"BU05183396","single-parent","2543BS"
24729,4,"BU05183396","couple_with_children","2543CV"
24730,4,"BU05183396","couple_with_children","2544HA"
24731,4,"BU05183396","couple_with_children","2543CX"
24732,3,"BU05183396","single-parent","2545DE"
24733,4,"BU05183396","couple_with_children","2543XP"
24734,4,"BU05183396","couple_with_children","2543CB"
24735,4,"BU05183396","couple_with_children","2544HA"
24736,4,"BU05183396","couple_with_children","2545DN"
24737,4,"BU05183396","couple_with_children","2543CC"
24738,4,"BU05183396","couple_with_children","2543TR"
24739,4,"BU05183396","couple_with_children","2544HA"
24740,3,"BU05183396","single-parent","2543VL"
24741,3,"BU05183396","single-parent","2543AC"
24742,4,"BU05183396","couple_with_children","2543VP"
24743,4,"BU05183396","couple_with_children","2543ED"
24744,4,"BU05183396","couple_with_children","2543CA"
24745,3,"BU05183396","single-parent","2543XS"
24746,4,"BU05183396","couple_with_children","2543BB"
24747,4,"BU05183396","couple_with_children","2543TH"
24748,4,"BU05183396","couple_with_children","2542JR"
24749,3,"BU05183396","single-parent","2544HB"
24750,4,"BU05183396","couple_with_children","2544HA"
24751,4,"BU05183396","couple_with_children","2543VN"
24752,4,"BU05183396","couple_with_children","2542JP"
24753,3,"BU05183396","single-parent","2543SH"
24754,4,"BU05183396","couple_with_children","2543EA"
24755,4,"BU05183396","couple_with_children","2543GH"
24756,3,"BU05183396","single-parent","2543RP"
24757,3,"BU05183396","single-parent","2543VP"
24758,4,"BU05183396","couple_with_children","2543BD"
24759,4,"BU05183396","couple_with_children","2543BC"
24760,4,"BU05183396","couple_with_children","2543BL"
24761,4,"BU05183396","couple_with_children","2543AM"
24762,4,"BU05183396","couple_with_children","2543AJ"
24763,3,"BU05183396","single-parent","2544GM"
24764,4,"BU05183396","couple_with_children","2543CE"
24765,4,"BU05183396","couple_with_children","2545DK"
24766,4,"BU05183396","couple_with_children","2543SR"
24767,3,"BU05183396","single-parent","2543BB"
24768,4,"BU05183396","couple_with_children","2542JR"
24769,4,"BU05183396","couple_with_children","2544GL"
24770,3,"BU05183396","single-parent","2543AA"
24771,4,"BU05183396","couple_with_children","2543RN"
24772,3,"BU05183396","single-parent","2545DJ"
24773,4,"BU05183396","couple_with_children","2543CM"
24774,4,"BU05183396","couple_with_children","2543GP"
24775,3,"BU05183396","single-parent","2543XN"
24776,4,"BU05183396","couple_with_children","2543AG"
24777,3,"BU05183396","single-parent","2543RX"
24778,4,"BU05183396","couple_with_children","2543XH"
24779,3,"BU05183396","single-parent","2543XL"
24780,4,"BU05183396","couple_with_children","2543XJ"
24781,4,"BU05183396","couple_with_children","2544HA"
24782,3,"BU05183396","single-parent","2543VK"
24783,4,"BU05183396","couple_with_children","2545DD"
24784,4,"BU05183396","couple_with_children","2543GJ"
24785,4,"BU05183396","couple_with_children","2543TW"
24786,4,"BU05183396","couple_with_children","2543AJ"
24787,4,"BU05183396","couple_with_children","2543AJ"
24788,4,"BU05183396","couple_with_children","2543RR"
24789,3,"BU05183396","single-parent","2542JJ"
24790,4,"BU05183396","couple_with_children","2543BJ"
24791,4,"BU05183396","couple_with_children","2543GP"
24792,4,"BU05183396","couple_with_children","2543BJ"
24793,4,"BU05183396","couple_with_children","2543GE"
24794,3,"BU05183396","single-parent","2543RL"
24795,4,"BU05183396","couple_with_children","2543AR"
24796,4,"BU05183396","couple_with_children","2543VH"
24797,4,"BU05183396","couple_with_children","2543RV"
24798,3,"BU05183396","single-parent","2543BH"
24799,3,"BU05183396","single-parent","2544GX"
24800,4,"BU05183396","couple_with_children","2542JM"
24801,3,"BU05183396","single-parent","2543EB"
24802,4,"BU05183396","couple_with_children","2543VN"
24803,3,"BU05183396","single-parent","2545DE"
24804,4,"BU05183396","couple_with_children","2544GS"
24805,4,"BU05183396","couple_with_children","2543CX"
24806,4,"BU05183396","couple_with_children","2543AD"
24807,3,"BU05183396","single-parent","2543CE"
24808,4,"BU05183396","couple_with_children","2543EH"
24809,4,"BU05183396","couple_with_children","2543RP"
24810,3,"BU05183396","single-parent","2543EA"
24811,4,"BU05183396","couple_with_children","2543SK"
24812,3,"BU05183396","single-parent","2543SJ"
24813,4,"BU05183396","couple_with_children","2543VH"
24814,4,"BU05183396","couple_with_children","2543VW"
24815,3,"BU05183396","single-parent","2543TW"
24816,4,"BU05183396","couple_with_children","2543BN"
24817,3,"BU05183396","single-parent","2542KB"
24818,4,"BU05183396","couple_with_children","2542KB"
24819,4,"BU05183396","couple_with_children","2542JL"
24820,4,"BU05183396","couple_with_children","2543VJ"
24821,3,"BU05183396","single-parent","2543CX"
24822,4,"BU05183396","couple_with_children","2544GJ"
24823,4,"BU05183396","couple_with_children","2543RK"
24824,4,"BU05183396","couple_with_children","2543AL"
24825,4,"BU05183396","couple_with_children","2543BN"
24826,4,"BU05183396","couple_with_children","2543CB"
24827,3,"BU05183396","single-parent","2543EH"
24828,4,"BU05183396","couple_with_children","2543CA"
24829,4,"BU05183396","couple_with_children","2543EB"
24830,3,"BU05183396","single-parent","2543AB"
24831,4,"BU05183396","couple_with_children","2542JR"
24832,4,"BU05183396","couple_with_children","2543CC"
24833,4,"BU05183396","couple_with_children","2543GJ"
24834,4,"BU05183396","couple_with_children","2542JP"
24835,4,"BU05183396","couple_with_children","2543CA"
24836,3,"BU05183396","single-parent","2543RX"
24837,4,"BU05183396","couple_with_children","2543GC"
24838,4,"BU05183396","couple_with_children","2543RR"
24839,4,"BU05183396","couple_with_children","2544GW"
24840,4,"BU05183396","couple_with_children","2544GZ"
24841,4,"BU05183396","couple_with_children","2543VN"
24842,4,"BU05183396","couple_with_children","2543CT"
24843,3,"BU05183396","single-parent","2543BD"
24844,4,"BU05183396","couple_with_children","2543VP"
24845,4,"BU05183396","couple_with_children","2542JR"
24846,4,"BU05183396","couple_with_children","2543SL"
24847,4,"BU05183396","couple_with_children","2543TR"
24848,3,"BU05183396","single-parent","2543CE"
24849,4,"BU05183396","couple_with_children","2543EE"
24850,4,"BU05183396","couple_with_children","2543EE"
24851,3,"BU05183396","single-parent","2543EC"
24852,4,"BU05183396","couple_with_children","2543CB"
24853,4,"BU05183396","couple_with_children","2543XW"
24854,4,"BU05183396","couple_with_children","2543BM"
24855,4,"BU05183396","couple_with_children","2543VK"
24856,4,"BU05183396","couple_with_children","2542JL"
24857,3,"BU05183396","single-parent","2545DE"
24858,4,"BU05183396","couple_with_children","2543BC"
24859,4,"BU05183396","couple_with_children","2543CB"
24860,3,"BU05183396","single-parent","2543RT"
24861,3,"BU05183396","single-parent","2543VR"
24862,4,"BU05183396","couple_with_children","2543RN"
24863,4,"BU05183396","couple_with_children","2543RZ"
24864,3,"BU05183396","single-parent","2543GJ"
24865,4,"BU05183396","couple_with_children","2543BB"
24866,4,"BU05183396","couple_with_children","2542KB"
24867,4,"BU05183396","couple_with_children","2543RN"
24868,4,"BU05183396","couple_with_children","2543XM"
24869,4,"BU05183396","couple_with_children","2545DL"
24870,4,"BU05183396","couple_with_children","2543XN"
24871,4,"BU05183396","couple_with_children","2544GT"
24872,4,"BU05183396","couple_with_children","2543EA"
24873,3,"BU05183396","single-parent","2543RT"
24874,3,"BU05183396","single-parent","2544HB"
24875,4,"BU05183396","couple_with_children","2543RZ"
24876,4,"BU05183396","couple_with_children","2543TS"
24877,4,"BU05183396","couple_with_children","2543EK"
24878,4,"BU05183396","couple_with_children","2543AR"
24879,3,"BU05183396","single-parent","2542JK"
24880,4,"BU05183396","couple_with_children","2542JP"
24881,4,"BU05183396","couple_with_children","2543TD"
24882,3,"BU05183396","single-parent","2543CE"
24883,4,"BU05183396","couple_with_children","2543BJ"
24884,4,"BU05183396","couple_with_children","2543RH"
24885,4,"BU05183396","couple_with_children","2543AK"
24886,4,"BU05183396","couple_with_children","2543XR"
24887,3,"BU05183396","single-parent","2543XK"
24888,4,"BU05183396","couple_with_children","2543CT"
24889,3,"BU05183396","single-parent","2544GT"
24890,4,"BU05183396","couple_with_children","2543BL"
24891,3,"BU05183396","single-parent","2543XK"
24892,4,"BU05183396","couple_with_children","2545DE"
24893,4,"BU05183396","couple_with_children","2545DK"
24894,4,"BU05183396","couple_with_children","2543GH"
24895,3,"BU05183396","single-parent","2543CC"
24896,3,"BU05183396","single-parent","2543AA"
24897,4,"BU05183396","couple_with_children","2543GL"
24898,4,"BU05183396","couple_with_children","2543TA"
24899,3,"BU05183396","single-parent","2542JP"
24900,4,"BU05183396","couple_with_children","2543EA"
24901,4,"BU05183396","couple_with_children","2543RT"
24902,4,"BU05183396","couple_with_children","2543VR"
24903,3,"BU05183396","single-parent","2543XK"
24904,4,"BU05183396","couple_with_children","2543AL"
24905,3,"BU05183396","single-parent","2543GG"
24906,3,"BU05183396","single-parent","2543CE"
24907,4,"BU05183396","couple_with_children","2543TV"
24908,3,"BU05183396","single-parent","2543XW"
24909,3,"BU05183396","single-parent","2545DD"
24910,3,"BU05183396","single-parent","2543VL"
24911,3,"BU05183396","single-parent","2543VK"
24912,4,"BU05183396","couple_with_children","2543RS"
24913,4,"BU05183396","couple_with_children","2543XG"
24914,3,"BU05183396","single-parent","2545DE"
24915,4,"BU05183396","couple_with_children","2543BN"
24916,4,"BU05183396","couple_with_children","2543SV"
24917,3,"BU05183396","single-parent","2543GE"
24918,3,"BU05183396","single-parent","2543SJ"
24919,4,"BU05183396","couple_with_children","2543CT"
24920,4,"BU05183396","couple_with_children","2543VK"
24921,3,"BU05183396","single-parent","2543GR"
24922,4,"BU05183396","couple_with_children","2543RL"
24923,4,"BU05183396","couple_with_children","2543CB"
24924,4,"BU05183396","couple_with_children","2543CS"
24925,4,"BU05183396","couple_with_children","2543VM"
24926,3,"BU05183396","single-parent","2543TV"
24927,4,"BU05183396","couple_with_children","2543CN"
24928,4,"BU05183396","couple_with_children","2543SV"
24929,3,"BU05183396","single-parent","2543CP"
24930,4,"BU05183396","couple_with_children","2543VZ"
24931,3,"BU05183396","single-parent","2544GV"
24932,4,"BU05183396","couple_with_children","2543AP"
24933,3,"BU05183396","single-parent","2543TX"
24934,4,"BU05183396","couple_with_children","2543GH"
24935,4,"BU05183396","couple_with_children","2545DH"
24936,4,"BU05183396","couple_with_children","2543RV"
24937,4,"BU05183396","couple_with_children","2543VJ"
24938,4,"BU05183396","couple_with_children","2543CT"
24939,3,"BU05183396","single-parent","2543CT"
24940,4,"BU05183396","couple_with_children","2543VJ"
24941,4,"BU05183396","couple_with_children","2543CW"
24942,4,"BU05183396","couple_with_children","2543BD"
24943,4,"BU05183396","couple_with_children","2543CG"
24944,4,"BU05183396","couple_with_children","2543GL"
24945,4,"BU05183396","couple_with_children","2543BP"
24946,3,"BU05183396","single-parent","2542JP"
24947,4,"BU05183396","couple_with_children","2543CW"
24948,4,"BU05183396","couple_with_children","2543XJ"
24949,3,"BU05183396","single-parent","2545DL"
24950,3,"BU05183396","single-parent","2543XW"
24951,3,"BU05183396","single-parent","2543RX"
24952,3,"BU05183396","single-parent","2545DH"
24953,4,"BU05183396","couple_with_children","2543BD"
24954,4,"BU05183396","couple_with_children","2543XG"
24955,4,"BU05183396","couple_with_children","2543RR"
24956,3,"BU05183396","single-parent","2543CA"
24957,4,"BU05183396","couple_with_children","2543EA"
24958,4,"BU05183396","couple_with_children","2543CA"
24959,3,"BU05183396","single-parent","2543CR"
24960,4,"BU05183396","couple_with_children","2545DN"
24961,4,"BU05183396","couple_with_children","2543AC"
24962,4,"BU05183396","couple_with_children","2543BL"
24963,4,"BU05183396","couple_with_children","2543XE"
24964,4,"BU05183396","couple_with_children","2542JP"
24965,3,"BU05183396","single-parent","2543AP"
24966,4,"BU05183396","couple_with_children","2543GH"
24967,4,"BU05183396","couple_with_children","2543TG"
24968,4,"BU05183396","couple_with_children","2543EJ"
24969,4,"BU05183396","couple_with_children","2543GP"
24970,3,"BU05183396","single-parent","2542JP"
24971,4,"BU05183396","couple_with_children","2543RP"
24972,3,"BU05183396","single-parent","2545DK"
24973,4,"BU05183396","couple_with_children","2543XT"
24974,4,"BU05183396","couple_with_children","2543CB"
24975,3,"BU05183396","single-parent","2544GK"
24976,3,"BU05183396","single-parent","2544GS"
24977,3,"BU05183396","single-parent","2542KB"
24978,3,"BU05183396","single-parent","2543GN"
24979,4,"BU05183396","couple_with_children","2543XN"
24980,4,"BU05183396","couple_with_children","2543XK"
24981,4,"BU05183396","couple_with_children","2542KB"
24982,4,"BU05183396","couple_with_children","2543EK"
24983,3,"BU05183396","single-parent","2545DJ"
24984,4,"BU05183396","couple_with_children","2545DK"
24985,4,"BU05183396","couple_with_children","2543BP"
24986,3,"BU05183396","single-parent","2544GS"
24987,3,"BU05183396","single-parent","2543SL"
24988,4,"BU05183396","couple_with_children","2544GN"
24989,4,"BU05183396","couple_with_children","2543BN"
24990,4,"BU05183396","couple_with_children","2543TJ"
24991,3,"BU05183396","single-parent","2543SK"
24992,4,"BU05183396","couple_with_children","2543SL"
24993,4,"BU05183396","couple_with_children","2545DE"
24994,4,"BU05183396","couple_with_children","2543VE"
24995,4,"BU05183396","couple_with_children","2544GK"
24996,4,"BU05183396","couple_with_children","2543AJ"
24997,4,"BU05183396","couple_with_children","2544GW"
24998,4,"BU05183396","couple_with_children","2542JP"
24999,3,"BU05183396","single-parent","2543BL"
25000,4,"BU05183396","couple_with_children","2543RT"
25001,3,"BU05183396","single-parent","2543CV"
25002,4,"BU05183396","couple_with_children","2543GH"
25003,4,"BU05183396","couple_with_children","2543XJ"
25004,3,"BU05183396","single-parent","2543RS"
25005,4,"BU05183396","couple_with_children","2543EH"
25006,4,"BU05183396","couple_with_children","2543AC"
25007,3,"BU05183396","single-parent","2543TE"
25008,3,"BU05183396","single-parent","2542JR"
25009,4,"BU05183396","couple_with_children","2543GD"
25010,4,"BU05183396","couple_with_children","2543EH"
25011,3,"BU05183396","single-parent","2543BN"
25012,4,"BU05183396","couple_with_children","2543VT"
25013,4,"BU05183396","couple_with_children","2543XL"
25014,3,"BU05183396","single-parent","2543GK"
25015,4,"BU05183396","couple_with_children","2543CX"
25016,4,"BU05183396","couple_with_children","2542JN"
25017,4,"BU05183396","couple_with_children","2543EG"
25018,3,"BU05183396","single-parent","2543AN"
25019,4,"BU05183396","couple_with_children","2543GL"
25020,4,"BU05183396","couple_with_children","2543EE"
25021,4,"BU05183396","couple_with_children","2544GT"
25022,4,"BU05183396","couple_with_children","2543TT"
25023,4,"BU05183396","couple_with_children","2543BH"
25024,3,"BU05183396","single-parent","2543GN"
25025,3,"BU05183396","single-parent","2544GS"
25026,4,"BU05183396","couple_with_children","2543GR"
25027,3,"BU05183396","single-parent","2544GT"
25028,3,"BU05183396","single-parent","2545DK"
25029,4,"BU05183396","couple_with_children","2543TE"
25030,4,"BU05183396","couple_with_children","2543AB"
25031,4,"BU05183396","couple_with_children","2545DL"
25032,4,"BU05183396","couple_with_children","2543GN"
25033,4,"BU05183396","couple_with_children","2542JP"
25034,4,"BU05183396","couple_with_children","2543AD"
25035,4,"BU05183396","couple_with_children","2544GW"
25036,3,"BU05183396","single-parent","2543BL"
25037,4,"BU05183396","couple_with_children","2543GN"
25038,4,"BU05183396","couple_with_children","2543CX"
25039,4,"BU05183396","couple_with_children","2545DH"
25040,4,"BU05183396","couple_with_children","2544GM"
25041,3,"BU05183396","single-parent","2543BH"
25042,4,"BU05183396","couple_with_children","2544GV"
25043,3,"BU05183396","single-parent","2543RT"
25044,4,"BU05183396","couple_with_children","2543VE"
25045,3,"BU05183396","single-parent","2543XN"
25046,3,"BU05183396","single-parent","2543CA"
25047,3,"BU05183396","single-parent","2543CT"
25048,4,"BU05183396","couple_with_children","2543XW"
25049,3,"BU05183396","single-parent","2543CA"
25050,4,"BU05183396","couple_with_children","2544GX"
25051,4,"BU05183396","couple_with_children","2543SL"
25052,4,"BU05183396","couple_with_children","2544HA"
25053,4,"BU05183396","couple_with_children","2543RJ"
25054,4,"BU05183396","couple_with_children","2543XE"
25055,4,"BU05183396","couple_with_children","2543GR"
25056,4,"BU05183396","couple_with_children","2543VZ"
25057,3,"BU05183396","single-parent","2543TH"
25058,3,"BU05183396","single-parent","2543EK"
25059,4,"BU05183396","couple_with_children","2543GB"
25060,3,"BU05183396","single-parent","2543VL"
25061,4,"BU05183396","couple_with_children","2543VH"
25062,4,"BU05183396","couple_with_children","2542JP"
25063,4,"BU05183396","couple_with_children","2543AH"
25064,3,"BU05183396","single-parent","2543CR"
25065,4,"BU05183396","couple_with_children","2543GG"
25066,4,"BU05183396","couple_with_children","2542JJ"
25067,3,"BU05183396","single-parent","2543GA"
25068,4,"BU05183396","couple_with_children","2543BA"
25069,4,"BU05183396","couple_with_children","2543CS"
25070,4,"BU05183396","couple_with_children","2543EJ"
25071,4,"BU05183396","couple_with_children","2543RJ"
25072,3,"BU05183396","single-parent","2543VP"
25073,4,"BU05183396","couple_with_children","2543GG"
25074,3,"BU05183396","single-parent","2543AN"
25075,4,"BU05183396","couple_with_children","2543TG"
25076,3,"BU05183396","single-parent","2543CG"
25077,4,"BU05183396","couple_with_children","2543BJ"
25078,3,"BU05183396","single-parent","2543SL"
25079,3,"BU05183396","single-parent","2543RJ"
25080,4,"BU05183396","couple_with_children","2543SH"
25081,4,"BU05183396","couple_with_children","2543XJ"
25082,4,"BU05183396","couple_with_children","2543BP"
25083,4,"BU05183396","couple_with_children","2543CR"
25084,4,"BU05183396","couple_with_children","2542JR"
25085,4,"BU05183396","couple_with_children","2545DH"
25086,4,"BU05183396","couple_with_children","2543VH"
25087,4,"BU05183396","couple_with_children","2545DD"
25088,3,"BU05183396","single-parent","2543AP"
25089,4,"BU05183396","couple_with_children","2543CR"
25090,3,"BU05183396","single-parent","2543CP"
25091,4,"BU05183396","couple_with_children","2543VP"
25092,4,"BU05183396","couple_with_children","2543RS"
25093,3,"BU05183396","single-parent","2545DL"
25094,3,"BU05183396","single-parent","2543GP"
25095,4,"BU05183396","couple_with_children","2543RM"
25096,4,"BU05183396","couple_with_children","2543RM"
25097,3,"BU05183396","single-parent","2543TA"
25098,4,"BU05183396","couple_with_children","2543VK"
25099,4,"BU05183396","couple_with_children","2544GJ"
25100,3,"BU05183396","single-parent","2543XE"
25101,4,"BU05183396","couple_with_children","2545DE"
25102,3,"BU05183396","single-parent","2543TD"
25103,3,"BU05183396","single-parent","2544GV"
25104,3,"BU05183396","single-parent","2543CB"
25105,4,"BU05183396","couple_with_children","2543ED"
25106,4,"BU05183396","couple_with_children","2543RL"
25107,4,"BU05183396","couple_with_children","2543SV"
25108,3,"BU05183396","single-parent","2543GA"
25109,4,"BU05183396","couple_with_children","2543SL"
25110,4,"BU05183396","couple_with_children","2544GV"
25111,4,"BU05183396","couple_with_children","2543CZ"
25112,4,"BU05183396","couple_with_children","2543BC"
25113,3,"BU05183396","couple_with_children","2543XP"
25114,3,"BU05183396","couple_with_children","2543TK"
25115,3,"BU05183396","couple_with_children","2543SW"
25116,3,"BU05183396","couple_with_children","2543SG"
