"hh_ID","hh_size","neighb_code","hh_type"
21550,1,"BU05183284","single"
21551,2,"BU05183284","couple"
21552,4,"BU05183284","single_parent"
21553,1,"BU05183284","single"
21554,2,"BU05183284","couple"
21555,1,"BU05183284","single"
21556,1,"BU05183284","single"
21557,1,"BU05183284","single"
21558,1,"BU05183284","single"
21559,3,"BU05183284","couple"
21560,2,"BU05183284","single_parent"
21561,1,"BU05183284","single"
21562,5,"BU05183284","couple"
21563,1,"BU05183284","single"
21564,1,"BU05183284","single"
21565,1,"BU05183284","single"
21566,1,"BU05183284","single"
21567,2,"BU05183284","couple"
21568,2,"BU05183284","couple"
21569,3,"BU05183284","couple"
21570,2,"BU05183284","couple"
21571,5,"BU05183284","couple"
21572,1,"BU05183284","single"
21573,2,"BU05183284","couple"
21574,4,"BU05183284","couple"
21575,1,"BU05183284","single"
21576,4,"BU05183284","couple"
21577,1,"BU05183284","single"
21578,2,"BU05183284","couple"
21579,3,"BU05183284","couple"
21580,1,"BU05183284","single"
21581,2,"BU05183284","single_parent"
21582,1,"BU05183284","single"
21583,1,"BU05183284","single"
21584,1,"BU05183284","single"
21585,2,"BU05183284","couple"
21586,1,"BU05183284","single"
21587,4,"BU05183284","couple"
21588,2,"BU05183284","couple"
21589,4,"BU05183284","couple"
21590,2,"BU05183284","couple"
21591,4,"BU05183284","couple"
21592,1,"BU05183284","single"
21593,2,"BU05183284","couple"
21594,2,"BU05183284","couple"
21595,3,"BU05183284","couple"
21596,3,"BU05183284","single_parent"
21597,2,"BU05183284","couple"
21598,4,"BU05183284","single_parent"
21599,1,"BU05183284","single"
21600,2,"BU05183284","couple"
21601,2,"BU05183284","couple"
21602,2,"BU05183284","couple"
21603,1,"BU05183284","single"
21604,1,"BU05183284","single"
21605,4,"BU05183284","couple"
21606,1,"BU05183284","single"
21607,2,"BU05183284","couple"
21608,1,"BU05183284","single"
21609,1,"BU05183284","single"
21610,1,"BU05183284","single"
21611,1,"BU05183284","single"
21612,2,"BU05183284","couple"
21613,1,"BU05183284","single"
21614,1,"BU05183284","single"
21615,1,"BU05183284","single"
21616,1,"BU05183284","single"
21617,1,"BU05183284","single"
21618,4,"BU05183284","couple"
21619,2,"BU05183284","couple"
21620,1,"BU05183284","single"
21621,2,"BU05183284","couple"
21622,2,"BU05183284","couple"
21623,1,"BU05183284","single"
21624,5,"BU05183284","couple"
21625,1,"BU05183284","single"
21626,2,"BU05183284","couple"
21627,1,"BU05183284","single"
21628,2,"BU05183284","couple"
21629,1,"BU05183284","single"
21630,2,"BU05183284","single_parent"
21631,2,"BU05183284","couple"
21632,4,"BU05183284","couple"
21633,2,"BU05183284","couple"
21634,1,"BU05183284","single"
21635,5,"BU05183284","couple"
21636,1,"BU05183284","single"
21637,4,"BU05183284","couple"
21638,4,"BU05183284","single_parent"
21639,3,"BU05183284","couple"
21640,3,"BU05183284","couple"
21641,5,"BU05183284","couple"
21642,3,"BU05183284","single_parent"
21643,1,"BU05183284","single"
21644,3,"BU05183284","single_parent"
21645,2,"BU05183284","couple"
21646,2,"BU05183284","couple"
21647,2,"BU05183284","couple"
21648,1,"BU05183284","single"
21649,3,"BU05183284","couple"
21650,2,"BU05183284","couple"
21651,1,"BU05183284","single"
21652,3,"BU05183284","couple"
21653,1,"BU05183284","single"
21654,2,"BU05183284","couple"
21655,2,"BU05183284","couple"
21656,3,"BU05183284","couple"
21657,2,"BU05183284","couple"
21658,2,"BU05183284","couple"
21659,1,"BU05183284","single"
21660,2,"BU05183284","couple"
21661,1,"BU05183284","single"
21662,2,"BU05183284","couple"
21663,1,"BU05183284","single"
21664,5,"BU05183284","couple"
21665,2,"BU05183284","couple"
21666,1,"BU05183284","single"
21667,1,"BU05183284","single"
21668,2,"BU05183284","single_parent"
21669,4,"BU05183284","couple"
21670,3,"BU05183284","couple"
21671,4,"BU05183284","couple"
21672,1,"BU05183284","single"
21673,3,"BU05183284","couple"
21674,1,"BU05183284","single"
21675,2,"BU05183284","couple"
21676,2,"BU05183284","couple"
21677,2,"BU05183284","single_parent"
21678,1,"BU05183284","single"
21679,4,"BU05183284","single_parent"
21680,2,"BU05183284","couple"
21681,4,"BU05183284","couple"
21682,3,"BU05183284","couple"
21683,2,"BU05183284","single_parent"
21684,2,"BU05183284","couple"
21685,1,"BU05183284","single"
21686,2,"BU05183284","couple"
21687,4,"BU05183284","couple"
21688,4,"BU05183284","couple"
21689,2,"BU05183284","couple"
21690,1,"BU05183284","single"
21691,1,"BU05183284","single"
21692,1,"BU05183284","single"
21693,1,"BU05183284","single"
21694,1,"BU05183284","single"
21695,1,"BU05183284","single"
21696,1,"BU05183284","single"
21697,3,"BU05183284","couple"
21698,4,"BU05183284","couple"
21699,3,"BU05183284","couple"
21700,2,"BU05183284","couple"
21701,4,"BU05183284","couple"
21702,1,"BU05183284","single"
21703,1,"BU05183284","single"
21704,2,"BU05183284","couple"
21705,3,"BU05183284","couple"
21706,1,"BU05183284","single"
21707,1,"BU05183284","single"
21708,4,"BU05183284","single_parent"
21709,3,"BU05183284","couple"
21710,1,"BU05183284","single"
21711,1,"BU05183284","single"
21712,2,"BU05183284","couple"
21713,2,"BU05183284","couple"
21714,1,"BU05183284","single"
21715,3,"BU05183284","single_parent"
21716,1,"BU05183284","single"
21717,1,"BU05183284","single"
21718,1,"BU05183284","single"
21719,2,"BU05183284","couple"
21720,1,"BU05183284","single"
21721,2,"BU05183284","couple"
21722,2,"BU05183284","single_parent"
21723,1,"BU05183284","single"
21724,3,"BU05183284","single_parent"
21725,1,"BU05183284","single"
21726,1,"BU05183284","single"
21727,4,"BU05183284","couple"
21728,1,"BU05183284","single"
21729,1,"BU05183284","single"
21730,3,"BU05183284","couple"
21731,2,"BU05183284","couple"
21732,1,"BU05183284","single"
21733,4,"BU05183284","single_parent"
21734,2,"BU05183284","couple"
21735,3,"BU05183284","couple"
21736,1,"BU05183284","single"
21737,4,"BU05183284","couple"
21738,2,"BU05183284","couple"
21739,1,"BU05183284","single"
21740,1,"BU05183284","single"
21741,2,"BU05183284","couple"
21742,2,"BU05183284","couple"
21743,1,"BU05183284","single"
21744,2,"BU05183284","couple"
21745,4,"BU05183284","couple"
21746,3,"BU05183284","couple"
21747,2,"BU05183284","couple"
21748,2,"BU05183284","couple"
21749,5,"BU05183284","couple"
21750,2,"BU05183284","couple"
21751,4,"BU05183284","couple"
21752,3,"BU05183284","couple"
21753,2,"BU05183284","single_parent"
21754,1,"BU05183284","single"
21755,1,"BU05183284","single"
21756,2,"BU05183284","couple"
21757,1,"BU05183284","single"
21758,1,"BU05183284","single"
21759,1,"BU05183284","single"
21760,2,"BU05183284","couple"
21761,1,"BU05183284","single"
21762,1,"BU05183284","single"
21763,1,"BU05183284","single"
21764,2,"BU05183284","couple"
21765,2,"BU05183284","couple"
21766,2,"BU05183284","couple"
21767,1,"BU05183284","single"
21768,3,"BU05183284","couple"
21769,3,"BU05183284","couple"
21770,1,"BU05183284","single"
21771,2,"BU05183284","couple"
21772,2,"BU05183284","couple"
21773,2,"BU05183284","single_parent"
21774,3,"BU05183284","couple"
21775,3,"BU05183284","couple"
21776,1,"BU05183284","single"
21777,3,"BU05183284","single_parent"
21778,2,"BU05183284","couple"
21779,2,"BU05183284","couple"
21780,5,"BU05183284","couple"
21781,2,"BU05183284","single_parent"
21782,1,"BU05183284","single"
21783,2,"BU05183284","couple"
21784,3,"BU05183284","couple"
21785,2,"BU05183284","single_parent"
21786,3,"BU05183284","couple"
21787,2,"BU05183284","couple"
21788,1,"BU05183284","single"
21789,2,"BU05183284","couple"
21790,2,"BU05183284","single_parent"
21791,2,"BU05183284","couple"
21792,1,"BU05183284","single"
21793,4,"BU05183284","single_parent"
21794,2,"BU05183284","couple"
21795,1,"BU05183284","single"
21796,1,"BU05183284","single"
21797,2,"BU05183284","couple"
21798,4,"BU05183284","couple"
21799,1,"BU05183284","single"
21800,3,"BU05183284","single_parent"
21801,1,"BU05183284","single"
21802,4,"BU05183284","couple"
21803,4,"BU05183284","couple"
21804,1,"BU05183284","single"
21805,1,"BU05183284","single"
21806,2,"BU05183284","single_parent"
21807,1,"BU05183284","single"
21808,1,"BU05183284","single"
21809,1,"BU05183284","single"
21810,2,"BU05183284","couple"
21811,3,"BU05183284","single_parent"
21812,3,"BU05183284","couple"
21813,3,"BU05183284","couple"
21814,1,"BU05183284","single"
21815,2,"BU05183284","couple"
21816,1,"BU05183284","single"
21817,2,"BU05183284","couple"
21818,2,"BU05183284","couple"
21819,2,"BU05183284","couple"
21820,1,"BU05183284","single"
21821,1,"BU05183284","single"
21822,2,"BU05183284","couple"
21823,2,"BU05183284","couple"
21824,1,"BU05183284","single"
21825,1,"BU05183284","single"
21826,1,"BU05183284","single"
21827,2,"BU05183284","couple"
21828,2,"BU05183284","couple"
21829,1,"BU05183284","single"
21830,3,"BU05183284","couple"
21831,2,"BU05183284","couple"
21832,1,"BU05183284","single"
21833,4,"BU05183284","couple"
21834,5,"BU05183284","couple"
21835,4,"BU05183284","single_parent"
21836,1,"BU05183284","single"
21837,1,"BU05183284","single"
21838,1,"BU05183284","single"
21839,1,"BU05183284","single"
21840,1,"BU05183284","single"
21841,1,"BU05183284","single"
21842,1,"BU05183284","single"
21843,1,"BU05183284","single"
21844,4,"BU05183284","couple"
21845,1,"BU05183284","single"
21846,1,"BU05183284","single"
21847,2,"BU05183284","couple"
21848,2,"BU05183284","couple"
21849,1,"BU05183284","single"
21850,2,"BU05183284","couple"
21851,4,"BU05183284","couple"
21852,3,"BU05183284","couple"
21853,1,"BU05183284","single"
21854,3,"BU05183284","single_parent"
21855,1,"BU05183284","single"
21856,1,"BU05183284","single"
21857,2,"BU05183284","couple"
21858,1,"BU05183284","single"
21859,2,"BU05183284","couple"
21860,1,"BU05183284","single"
21861,3,"BU05183284","couple"
21862,4,"BU05183284","couple"
21863,3,"BU05183284","couple"
21864,1,"BU05183284","single"
21865,1,"BU05183284","single"
21866,2,"BU05183284","couple"
21867,3,"BU05183284","couple"
21868,1,"BU05183284","single"
21869,2,"BU05183284","couple"
21870,4,"BU05183284","single_parent"
21871,2,"BU05183284","couple"
21872,3,"BU05183284","couple"
21873,1,"BU05183284","single"
21874,1,"BU05183284","single"
21875,1,"BU05183284","single"
21876,1,"BU05183284","single"
21877,1,"BU05183284","single"
21878,1,"BU05183284","single"
21879,1,"BU05183284","single"
21880,1,"BU05183284","single"
21881,4,"BU05183284","couple"
21882,1,"BU05183284","single"
21883,1,"BU05183284","single"
21884,1,"BU05183284","single"
21885,1,"BU05183284","single"
21886,4,"BU05183284","couple"
21887,1,"BU05183284","single"
21888,2,"BU05183284","single_parent"
21889,1,"BU05183284","single"
21890,1,"BU05183284","single"
21891,2,"BU05183284","couple"
21892,4,"BU05183284","single_parent"
21893,5,"BU05183284","couple"
21894,2,"BU05183284","couple"
21895,1,"BU05183284","single"
21896,2,"BU05183284","couple"
21897,1,"BU05183284","single"
21898,4,"BU05183284","couple"
21899,1,"BU05183284","single"
21900,1,"BU05183284","single"
21901,3,"BU05183284","couple"
21902,1,"BU05183284","single"
21903,4,"BU05183284","couple"
21904,2,"BU05183284","couple"
21905,2,"BU05183284","couple"
21906,1,"BU05183284","single"
21907,2,"BU05183284","couple"
21908,1,"BU05183284","single"
21909,1,"BU05183284","single"
21910,2,"BU05183284","single_parent"
21911,1,"BU05183284","single"
21912,2,"BU05183284","couple"
21913,3,"BU05183284","couple"
21914,3,"BU05183284","couple"
21915,2,"BU05183284","couple"
21916,1,"BU05183284","single"
21917,1,"BU05183284","single"
21918,2,"BU05183284","couple"
21919,1,"BU05183284","single"
21920,1,"BU05183284","single"
21921,3,"BU05183284","couple"
21922,1,"BU05183284","single"
21923,2,"BU05183284","couple"
21924,1,"BU05183284","single"
21925,1,"BU05183284","single"
21926,5,"BU05183284","single_parent"
21927,1,"BU05183284","single"
21928,5,"BU05183284","couple"
21929,1,"BU05183284","single"
21930,3,"BU05183284","couple"
21931,1,"BU05183284","single"
21932,1,"BU05183284","single"
21933,1,"BU05183284","single"
21934,2,"BU05183284","couple"
21935,2,"BU05183284","single_parent"
21936,2,"BU05183284","couple"
21937,2,"BU05183284","couple"
21938,1,"BU05183284","single"
21939,3,"BU05183284","couple"
21940,2,"BU05183284","couple"
21941,2,"BU05183284","single_parent"
21942,2,"BU05183284","couple"
21943,2,"BU05183284","single_parent"
21944,2,"BU05183284","couple"
21945,4,"BU05183284","single_parent"
21946,1,"BU05183284","single"
21947,1,"BU05183284","single"
21948,3,"BU05183284","couple"
21949,1,"BU05183284","single"
21950,1,"BU05183284","single"
21951,1,"BU05183284","single"
21952,1,"BU05183284","single"
21953,1,"BU05183284","single"
21954,2,"BU05183284","couple"
21955,1,"BU05183284","single"
21956,1,"BU05183284","single"
21957,1,"BU05183284","single"
21958,2,"BU05183284","single_parent"
21959,3,"BU05183284","couple"
21960,2,"BU05183284","couple"
21961,3,"BU05183284","couple"
21962,2,"BU05183284","couple"
21963,1,"BU05183284","single"
21964,3,"BU05183284","single_parent"
21965,1,"BU05183284","single"
21966,2,"BU05183284","couple"
21967,1,"BU05183284","single"
21968,1,"BU05183284","single"
21969,1,"BU05183284","single"
21970,1,"BU05183284","single"
21971,1,"BU05183284","single"
21972,4,"BU05183284","single_parent"
21973,4,"BU05183284","couple"
21974,2,"BU05183284","couple"
21975,2,"BU05183284","couple"
21976,4,"BU05183284","couple"
21977,1,"BU05183284","single"
21978,1,"BU05183284","single"
21979,1,"BU05183284","single"
21980,3,"BU05183284","couple"
21981,2,"BU05183284","single_parent"
21982,1,"BU05183284","single"
21983,2,"BU05183284","couple"
21984,1,"BU05183284","single"
21985,1,"BU05183284","single"
21986,1,"BU05183284","single"
21987,3,"BU05183284","couple"
21988,1,"BU05183284","single"
21989,1,"BU05183284","single"
21990,2,"BU05183284","couple"
21991,1,"BU05183284","single"
21992,5,"BU05183284","couple"
21993,3,"BU05183284","couple"
21994,3,"BU05183284","couple"
21995,1,"BU05183284","single"
21996,1,"BU05183284","single"
21997,1,"BU05183284","single"
21998,2,"BU05183284","couple"
21999,2,"BU05183284","single_parent"
22000,1,"BU05183284","single"
22001,4,"BU05183284","couple"
22002,1,"BU05183284","single"
22003,2,"BU05183284","couple"
22004,3,"BU05183284","single_parent"
22005,2,"BU05183284","couple"
22006,1,"BU05183284","single"
22007,4,"BU05183284","couple"
22008,3,"BU05183284","couple"
22009,1,"BU05183284","single"
22010,1,"BU05183284","single"
22011,1,"BU05183284","single"
22012,3,"BU05183284","couple"
22013,2,"BU05183284","single_parent"
22014,3,"BU05183284","couple"
22015,4,"BU05183284","single_parent"
22016,1,"BU05183284","single"
22017,1,"BU05183284","single"
22018,1,"BU05183284","single"
22019,3,"BU05183284","single_parent"
22020,1,"BU05183284","single"
22021,2,"BU05183284","couple"
22022,1,"BU05183284","single"
22023,1,"BU05183284","single"
22024,3,"BU05183284","couple"
22025,1,"BU05183284","single"
22026,3,"BU05183284","single_parent"
22027,1,"BU05183284","single"
22028,3,"BU05183284","couple"
22029,1,"BU05183284","single"
22030,3,"BU05183284","couple"
22031,2,"BU05183284","couple"
22032,4,"BU05183284","single_parent"
22033,1,"BU05183284","single"
22034,1,"BU05183284","single"
22035,1,"BU05183284","single"
22036,2,"BU05183284","couple"
22037,1,"BU05183284","single"
22038,1,"BU05183284","single"
22039,5,"BU05183284","couple"
22040,3,"BU05183284","couple"
22041,4,"BU05183284","couple"
22042,1,"BU05183284","single"
22043,2,"BU05183284","couple"
22044,1,"BU05183284","single"
22045,2,"BU05183284","couple"
22046,1,"BU05183284","single"
22047,5,"BU05183284","single_parent"
22048,1,"BU05183284","single"
22049,2,"BU05183284","couple"
22050,1,"BU05183284","single"
22051,1,"BU05183284","single"
22052,1,"BU05183284","single"
22053,3,"BU05183284","couple"
22054,3,"BU05183284","couple"
22055,2,"BU05183284","couple"
22056,1,"BU05183284","single"
22057,2,"BU05183284","couple"
22058,3,"BU05183284","couple"
22059,4,"BU05183284","couple"
22060,1,"BU05183284","single"
22061,1,"BU05183284","single"
22062,5,"BU05183284","couple"
22063,1,"BU05183284","single"
22064,4,"BU05183284","couple"
22065,1,"BU05183284","single"
22066,1,"BU05183284","single"
22067,1,"BU05183284","single"
22068,1,"BU05183284","single"
22069,5,"BU05183284","single_parent"
22070,3,"BU05183284","couple"
22071,1,"BU05183284","single"
22072,4,"BU05183284","single_parent"
22073,5,"BU05183284","couple"
22074,1,"BU05183284","single"
22075,1,"BU05183284","single"
22076,1,"BU05183284","single"
22077,1,"BU05183284","single"
22078,1,"BU05183284","single"
22079,2,"BU05183284","couple"
22080,2,"BU05183284","couple"
22081,2,"BU05183284","couple"
22082,1,"BU05183284","single"
22083,1,"BU05183284","single"
22084,1,"BU05183284","single"
22085,1,"BU05183284","single"
22086,1,"BU05183284","single"
22087,3,"BU05183284","single_parent"
22088,1,"BU05183284","single"
22089,3,"BU05183284","couple"
22090,2,"BU05183284","single_parent"
22091,3,"BU05183284","couple"
22092,4,"BU05183284","couple"
22093,2,"BU05183284","couple"
22094,2,"BU05183284","couple"
22095,2,"BU05183284","couple"
22096,3,"BU05183284","single_parent"
22097,5,"BU05183284","couple"
22098,2,"BU05183284","single_parent"
22099,1,"BU05183284","single"
22100,1,"BU05183284","single"
22101,1,"BU05183284","single"
22102,1,"BU05183284","single"
22103,5,"BU05183284","couple"
22104,2,"BU05183284","couple"
22105,1,"BU05183284","single"
22106,2,"BU05183284","couple"
22107,4,"BU05183284","couple"
22108,1,"BU05183284","single"
22109,2,"BU05183284","couple"
22110,3,"BU05183284","couple"
22111,3,"BU05183284","couple"
22112,1,"BU05183284","single"
22113,2,"BU05183284","couple"
22114,5,"BU05183284","couple"
22115,2,"BU05183284","couple"
22116,1,"BU05183284","single"
22117,4,"BU05183284","couple"
22118,1,"BU05183284","single"
22119,2,"BU05183284","couple"
22120,1,"BU05183284","single"
22121,2,"BU05183284","couple"
22122,2,"BU05183284","couple"
22123,1,"BU05183284","single"
22124,2,"BU05183284","couple"
22125,1,"BU05183284","single"
22126,1,"BU05183284","single"
22127,1,"BU05183284","single"
22128,1,"BU05183284","single"
22129,1,"BU05183284","single"
22130,2,"BU05183284","couple"
22131,2,"BU05183284","couple"
22132,2,"BU05183284","couple"
22133,3,"BU05183284","couple"
22134,3,"BU05183284","couple"
22135,1,"BU05183284","single"
22136,2,"BU05183284","single_parent"
22137,1,"BU05183284","single"
22138,2,"BU05183284","couple"
22139,1,"BU05183284","single"
22140,1,"BU05183284","single"
22141,1,"BU05183284","single"
22142,1,"BU05183284","single"
22143,2,"BU05183284","couple"
22144,1,"BU05183284","single"
22145,5,"BU05183284","couple"
22146,1,"BU05183284","single"
22147,1,"BU05183284","single"
22148,2,"BU05183284","single_parent"
22149,1,"BU05183284","single"
22150,1,"BU05183284","single"
22151,4,"BU05183284","couple"
22152,2,"BU05183284","couple"
22153,2,"BU05183284","couple"
22154,2,"BU05183284","single_parent"
22155,1,"BU05183284","single"
22156,2,"BU05183284","couple"
22157,2,"BU05183284","couple"
22158,1,"BU05183284","single"
22159,1,"BU05183284","single"
22160,3,"BU05183284","couple"
22161,2,"BU05183284","single_parent"
22162,4,"BU05183284","couple"
22163,4,"BU05183284","single_parent"
22164,1,"BU05183284","single"
22165,2,"BU05183284","couple"
22166,1,"BU05183284","single"
22167,1,"BU05183284","single"
22168,1,"BU05183284","single"
22169,3,"BU05183284","couple"
22170,2,"BU05183284","couple"
22171,1,"BU05183284","single"
22172,3,"BU05183284","single_parent"
22173,2,"BU05183284","couple"
22174,3,"BU05183284","single_parent"
22175,1,"BU05183284","single"
22176,2,"BU05183284","couple"
22177,2,"BU05183284","single_parent"
22178,2,"BU05183284","couple"
22179,2,"BU05183284","couple"
22180,1,"BU05183284","single"
22181,1,"BU05183284","single"
22182,2,"BU05183284","single_parent"
22183,4,"BU05183284","couple"
22184,1,"BU05183284","single"
22185,4,"BU05183284","couple"
22186,1,"BU05183284","single"
22187,2,"BU05183284","couple"
22188,1,"BU05183284","single"
22189,1,"BU05183284","single"
22190,2,"BU05183284","couple"
22191,5,"BU05183284","couple"
22192,1,"BU05183284","single"
22193,1,"BU05183284","single"
22194,3,"BU05183284","single_parent"
22195,4,"BU05183284","couple"
22196,2,"BU05183284","couple"
22197,1,"BU05183284","single"
22198,1,"BU05183284","single"
22199,1,"BU05183284","single"
22200,2,"BU05183284","couple"
22201,1,"BU05183284","single"
22202,1,"BU05183284","single"
22203,2,"BU05183284","single_parent"
22204,1,"BU05183284","single"
22205,1,"BU05183284","single"
22206,5,"BU05183284","single_parent"
22207,2,"BU05183284","couple"
22208,1,"BU05183284","single"
22209,2,"BU05183284","single_parent"
22210,1,"BU05183284","single"
22211,2,"BU05183284","couple"
22212,1,"BU05183284","single"
22213,1,"BU05183284","single"
22214,2,"BU05183284","couple"
22215,1,"BU05183284","single"
22216,3,"BU05183284","couple"
22217,2,"BU05183284","couple"
22218,4,"BU05183284","couple"
22219,1,"BU05183284","single"
22220,1,"BU05183284","single"
22221,2,"BU05183284","couple"
22222,1,"BU05183284","single"
22223,1,"BU05183284","single"
22224,1,"BU05183284","single"
22225,1,"BU05183284","single"
22226,5,"BU05183284","couple"
22227,1,"BU05183284","single"
22228,5,"BU05183284","couple"
22229,1,"BU05183284","single"
22230,5,"BU05183284","couple"
22231,3,"BU05183284","couple"
22232,4,"BU05183284","single_parent"
22233,1,"BU05183284","single"
22234,3,"BU05183284","couple"
22235,4,"BU05183284","couple"
22236,3,"BU05183284","couple"
22237,3,"BU05183284","couple"
22238,5,"BU05183284","single_parent"
22239,3,"BU05183284","single_parent"
22240,1,"BU05183284","single"
22241,1,"BU05183284","single"
22242,1,"BU05183284","single"
22243,1,"BU05183284","single"
22244,1,"BU05183284","single"
22245,1,"BU05183284","single"
22246,1,"BU05183284","single"
22247,2,"BU05183284","couple"
22248,2,"BU05183284","couple"
22249,2,"BU05183284","couple"
22250,2,"BU05183284","couple"
22251,1,"BU05183284","single"
22252,4,"BU05183284","couple"
22253,1,"BU05183284","single"
22254,1,"BU05183284","single"
22255,2,"BU05183284","couple"
22256,2,"BU05183284","single_parent"
22257,4,"BU05183284","couple"
22258,1,"BU05183284","single"
22259,1,"BU05183284","single"
22260,1,"BU05183284","single"
22261,1,"BU05183284","single"
22262,1,"BU05183284","single"
22263,4,"BU05183284","couple"
22264,2,"BU05183284","couple"
22265,1,"BU05183284","single"
22266,1,"BU05183284","single"
22267,1,"BU05183284","single"
22268,5,"BU05183284","single_parent"
22269,2,"BU05183284","couple"
22270,1,"BU05183284","single"
22271,3,"BU05183284","couple"
22272,5,"BU05183284","couple"
22273,3,"BU05183284","couple"
22274,1,"BU05183284","single"
22275,2,"BU05183284","couple"
22276,2,"BU05183284","couple"
22277,3,"BU05183284","couple"
22278,5,"BU05183284","couple"
22279,2,"BU05183284","couple"
22280,3,"BU05183284","single_parent"
22281,1,"BU05183284","single"
22282,1,"BU05183284","single"
22283,2,"BU05183284","couple"
22284,1,"BU05183284","single"
22285,2,"BU05183284","couple"
22286,2,"BU05183284","couple"
22287,3,"BU05183284","couple"
22288,1,"BU05183284","single"
22289,1,"BU05183284","single"
22290,2,"BU05183284","couple"
22291,1,"BU05183284","single"
22292,2,"BU05183284","couple"
22293,5,"BU05183284","couple"
22294,4,"BU05183284","couple"
22295,1,"BU05183284","single"
22296,1,"BU05183284","single"
22297,1,"BU05183284","single"
22298,1,"BU05183284","single"
22299,1,"BU05183284","single"
22300,2,"BU05183284","couple"
22301,5,"BU05183284","couple"
22302,1,"BU05183284","single"
22303,1,"BU05183284","single"
22304,3,"BU05183284","couple"
22305,1,"BU05183284","single"
22306,1,"BU05183284","single"
22307,1,"BU05183284","single"
22308,1,"BU05183284","single"
22309,1,"BU05183284","single"
22310,1,"BU05183284","single"
22311,1,"BU05183284","single"
22312,2,"BU05183284","couple"
22313,4,"BU05183284","couple"
22314,2,"BU05183284","couple"
22315,2,"BU05183284","couple"
22316,1,"BU05183284","single"
22317,1,"BU05183284","single"
22318,1,"BU05183284","single"
22319,1,"BU05183284","single"
22320,4,"BU05183284","couple"
22321,1,"BU05183284","single"
22322,1,"BU05183284","single"
22323,1,"BU05183284","single"
22324,3,"BU05183284","couple"
22325,1,"BU05183284","single"
22326,1,"BU05183284","single"
22327,2,"BU05183284","single_parent"
22328,1,"BU05183284","single"
22329,2,"BU05183284","couple"
22330,1,"BU05183284","single"
22331,2,"BU05183284","couple"
22332,1,"BU05183284","single"
22333,2,"BU05183284","single_parent"
22334,2,"BU05183284","couple"
22335,1,"BU05183284","single"
22336,1,"BU05183284","single"
22337,4,"BU05183284","couple"
22338,2,"BU05183284","single_parent"
22339,1,"BU05183284","single"
22340,2,"BU05183284","couple"
22341,1,"BU05183284","single"
22342,5,"BU05183284","couple"
22343,1,"BU05183284","single"
22344,1,"BU05183284","single"
22345,4,"BU05183284","couple"
22346,1,"BU05183284","single"
22347,3,"BU05183284","couple"
22348,3,"BU05183284","couple"
22349,4,"BU05183284","couple"
22350,5,"BU05183284","single_parent"
22351,1,"BU05183284","single"
22352,2,"BU05183284","couple"
22353,1,"BU05183284","single"
22354,1,"BU05183284","single"
22355,5,"BU05183284","couple"
22356,4,"BU05183284","couple"
22357,5,"BU05183284","single_parent"
22358,2,"BU05183284","couple"
22359,4,"BU05183284","couple"
22360,1,"BU05183284","single"
22361,2,"BU05183284","couple"
22362,1,"BU05183284","single"
22363,1,"BU05183284","single"
22364,1,"BU05183284","single"
22365,2,"BU05183284","couple"
22366,3,"BU05183284","couple"
22367,1,"BU05183284","single"
22368,1,"BU05183284","single"
22369,2,"BU05183284","couple"
22370,1,"BU05183284","single"
22371,3,"BU05183284","couple"
22372,2,"BU05183284","couple"
22373,1,"BU05183284","single"
22374,2,"BU05183284","couple"
22375,4,"BU05183284","couple"
22376,2,"BU05183284","single_parent"
22377,3,"BU05183284","couple"
22378,2,"BU05183284","couple"
22379,2,"BU05183284","single_parent"
22380,2,"BU05183284","couple"
22381,2,"BU05183284","couple"
22382,1,"BU05183284","single"
22383,2,"BU05183284","couple"
22384,4,"BU05183284","single_parent"
22385,2,"BU05183284","couple"
22386,4,"BU05183284","couple"
22387,2,"BU05183284","couple"
22388,3,"BU05183284","couple"
22389,2,"BU05183284","couple"
22390,1,"BU05183284","single"
22391,1,"BU05183284","single"
22392,3,"BU05183284","couple"
22393,2,"BU05183284","couple"
22394,1,"BU05183284","single"
22395,1,"BU05183284","single"
22396,2,"BU05183284","couple"
22397,1,"BU05183284","single"
22398,2,"BU05183284","couple"
22399,1,"BU05183284","single"
22400,5,"BU05183284","couple"
22401,2,"BU05183284","couple"
22402,3,"BU05183284","single_parent"
22403,1,"BU05183284","single"
22404,1,"BU05183284","single"
22405,1,"BU05183284","single"
22406,3,"BU05183284","single_parent"
22407,1,"BU05183284","single"
22408,4,"BU05183284","couple"
22409,2,"BU05183284","single_parent"
22410,1,"BU05183284","single"
22411,4,"BU05183284","couple"
22412,1,"BU05183284","single"
22413,1,"BU05183284","single"
22414,2,"BU05183284","couple"
22415,1,"BU05183284","single"
22416,1,"BU05183284","single"
22417,3,"BU05183284","couple"
22418,1,"BU05183284","single"
22419,2,"BU05183284","couple"
22420,3,"BU05183284","single_parent"
22421,5,"BU05183284","couple"
22422,4,"BU05183284","couple"
22423,1,"BU05183284","single"
22424,5,"BU05183284","couple"
22425,1,"BU05183284","single"
22426,1,"BU05183284","single"
22427,2,"BU05183284","couple"
22428,4,"BU05183284","couple"
22429,3,"BU05183284","couple"
22430,1,"BU05183284","single"
22431,3,"BU05183284","couple"
22432,1,"BU05183284","single"
22433,2,"BU05183284","single_parent"
22434,2,"BU05183284","couple"
22435,1,"BU05183284","single"
22436,1,"BU05183284","single"
