"hh_ID","hh_size","neighb_code","hh_type"
"21711","1","BU05183620","single"
"21712","1","BU05183620","single"
"21713","1","BU05183620","single"
"21714","1","BU05183620","single"
"21715","1","BU05183620","single"
"21716","1","BU05183620","single"
"21717","1","BU05183620","single"
"21718","1","BU05183620","single"
"21719","1","BU05183620","single"
"21720","1","BU05183620","single"
"21721","1","BU05183620","single"
"21722","1","BU05183620","single"
"21723","1","BU05183620","single"
"21724","1","BU05183620","single"
"21725","1","BU05183620","single"
"21726","1","BU05183620","single"
"21727","1","BU05183620","single"
"21728","1","BU05183620","single"
"21729","1","BU05183620","single"
"21730","1","BU05183620","single"
"21731","1","BU05183620","single"
"21732","1","BU05183620","single"
"21733","1","BU05183620","single"
"21734","1","BU05183620","single"
"21735","1","BU05183620","single"
"21736","1","BU05183620","single"
"21737","1","BU05183620","single"
"21738","1","BU05183620","single"
"21739","1","BU05183620","single"
"21740","1","BU05183620","single"
"21741","1","BU05183620","single"
"21742","1","BU05183620","single"
"21743","1","BU05183620","single"
"21744","1","BU05183620","single"
"21745","1","BU05183620","single"
"21746","1","BU05183620","single"
"21747","1","BU05183620","single"
"21748","1","BU05183620","single"
"21749","1","BU05183620","single"
"21750","1","BU05183620","single"
"21751","1","BU05183620","single"
"21752","1","BU05183620","single"
"21753","1","BU05183620","single"
"21754","1","BU05183620","single"
"21755","1","BU05183620","single"
"21756","1","BU05183620","single"
"21757","1","BU05183620","single"
"21758","1","BU05183620","single"
"21759","1","BU05183620","single"
"21760","1","BU05183620","single"
"21761","1","BU05183620","single"
"21762","1","BU05183620","single"
"21763","1","BU05183620","single"
"21764","1","BU05183620","single"
"21765","1","BU05183620","single"
"21766","1","BU05183620","single"
"21767","1","BU05183620","single"
"21768","1","BU05183620","single"
"21769","1","BU05183620","single"
"21770","1","BU05183620","single"
"21771","1","BU05183620","single"
"21772","1","BU05183620","single"
"21773","1","BU05183620","single"
"21774","1","BU05183620","single"
"21775","1","BU05183620","single"
"21776","1","BU05183620","single"
"21777","1","BU05183620","single"
"21778","1","BU05183620","single"
"21779","1","BU05183620","single"
"21780","1","BU05183620","single"
"21781","1","BU05183620","single"
"21782","1","BU05183620","single"
"21783","1","BU05183620","single"
"21784","1","BU05183620","single"
"21785","1","BU05183620","single"
"21786","1","BU05183620","single"
"21787","1","BU05183620","single"
"21788","1","BU05183620","single"
"21789","1","BU05183620","single"
"21790","1","BU05183620","single"
"21791","1","BU05183620","single"
"21792","1","BU05183620","single"
"21793","1","BU05183620","single"
"21794","1","BU05183620","single"
"21795","1","BU05183620","single"
"21796","1","BU05183620","single"
"21797","1","BU05183620","single"
"21798","1","BU05183620","single"
"21799","1","BU05183620","single"
"21800","1","BU05183620","single"
"21801","1","BU05183620","single"
"21802","1","BU05183620","single"
"21803","1","BU05183620","single"
"21804","1","BU05183620","single"
"21805","1","BU05183620","single"
"21806","1","BU05183620","single"
"21807","1","BU05183620","single"
"21808","1","BU05183620","single"
"21809","1","BU05183620","single"
"21810","1","BU05183620","single"
"21811","1","BU05183620","single"
"21812","1","BU05183620","single"
"21813","1","BU05183620","single"
"21814","1","BU05183620","single"
"21815","1","BU05183620","single"
"21816","1","BU05183620","single"
"21817","1","BU05183620","single"
"21818","1","BU05183620","single"
"21819","1","BU05183620","single"
"21820","1","BU05183620","single"
"21821","1","BU05183620","single"
"21822","1","BU05183620","single"
"21823","1","BU05183620","single"
"21824","1","BU05183620","single"
"21825","1","BU05183620","single"
"21826","1","BU05183620","single"
"21827","1","BU05183620","single"
"21828","1","BU05183620","single"
"21829","1","BU05183620","single"
"21830","1","BU05183620","single"
"21831","1","BU05183620","single"
"21832","1","BU05183620","single"
"21833","1","BU05183620","single"
"21834","1","BU05183620","single"
"21835","1","BU05183620","single"
"21836","1","BU05183620","single"
"21837","1","BU05183620","single"
"21838","1","BU05183620","single"
"21839","1","BU05183620","single"
"21840","1","BU05183620","single"
"21841","1","BU05183620","single"
"21842","1","BU05183620","single"
"21843","1","BU05183620","single"
"21844","1","BU05183620","single"
"21845","1","BU05183620","single"
"21846","1","BU05183620","single"
"21847","1","BU05183620","single"
"21848","1","BU05183620","single"
"21849","1","BU05183620","single"
"21850","1","BU05183620","single"
"21851","1","BU05183620","single"
"21852","1","BU05183620","single"
"21853","1","BU05183620","single"
"21854","1","BU05183620","single"
"21855","1","BU05183620","single"
"21856","1","BU05183620","single"
"21857","1","BU05183620","single"
"21858","1","BU05183620","single"
"21859","1","BU05183620","single"
"21860","1","BU05183620","single"
"21861","1","BU05183620","single"
"21862","1","BU05183620","single"
"21863","1","BU05183620","single"
"21864","1","BU05183620","single"
"21865","1","BU05183620","single"
"21866","1","BU05183620","single"
"21867","1","BU05183620","single"
"21868","1","BU05183620","single"
"21869","1","BU05183620","single"
"21870","1","BU05183620","single"
"21871","1","BU05183620","single"
"21872","1","BU05183620","single"
"21873","1","BU05183620","single"
"21874","1","BU05183620","single"
"21875","1","BU05183620","single"
"21876","1","BU05183620","single"
"21877","1","BU05183620","single"
"21878","1","BU05183620","single"
"21879","1","BU05183620","single"
"21880","1","BU05183620","single"
"21881","1","BU05183620","single"
"21882","1","BU05183620","single"
"21883","1","BU05183620","single"
"21884","1","BU05183620","single"
"21885","1","BU05183620","single"
"21886","1","BU05183620","single"
"21887","1","BU05183620","single"
"21888","1","BU05183620","single"
"21889","1","BU05183620","single"
"21890","1","BU05183620","single"
"21891","1","BU05183620","single"
"21892","1","BU05183620","single"
"21893","1","BU05183620","single"
"21894","1","BU05183620","single"
"21895","1","BU05183620","single"
"21896","1","BU05183620","single"
"21897","1","BU05183620","single"
"21898","1","BU05183620","single"
"21899","1","BU05183620","single"
"21900","1","BU05183620","single"
"21901","1","BU05183620","single"
"21902","1","BU05183620","single"
"21903","1","BU05183620","single"
"21904","1","BU05183620","single"
"21905","1","BU05183620","single"
"21906","1","BU05183620","single"
"21907","1","BU05183620","single"
"21908","1","BU05183620","single"
"21909","1","BU05183620","single"
"21910","1","BU05183620","single"
"21911","1","BU05183620","single"
"21912","1","BU05183620","single"
"21913","1","BU05183620","single"
"21914","1","BU05183620","single"
"21915","1","BU05183620","single"
"21916","1","BU05183620","single"
"21917","1","BU05183620","single"
"21918","1","BU05183620","single"
"21919","1","BU05183620","single"
"21920","1","BU05183620","single"
"21921","1","BU05183620","single"
"21922","1","BU05183620","single"
"21923","1","BU05183620","single"
"21924","1","BU05183620","single"
"21925","1","BU05183620","single"
"21926","1","BU05183620","single"
"21927","1","BU05183620","single"
"21928","1","BU05183620","single"
"21929","1","BU05183620","single"
"21930","1","BU05183620","single"
"21931","1","BU05183620","single"
"21932","1","BU05183620","single"
"21933","1","BU05183620","single"
"21934","1","BU05183620","single"
"21935","1","BU05183620","single"
"21936","1","BU05183620","single"
"21937","1","BU05183620","single"
"21938","1","BU05183620","single"
"21939","1","BU05183620","single"
"21940","1","BU05183620","single"
"21941","1","BU05183620","single"
"21942","1","BU05183620","single"
"21943","1","BU05183620","single"
"21944","1","BU05183620","single"
"21945","1","BU05183620","single"
"21946","1","BU05183620","single"
"21947","1","BU05183620","single"
"21948","1","BU05183620","single"
"21949","1","BU05183620","single"
"21950","1","BU05183620","single"
"21951","1","BU05183620","single"
"21952","1","BU05183620","single"
"21953","1","BU05183620","single"
"21954","1","BU05183620","single"
"21955","1","BU05183620","single"
"21956","1","BU05183620","single"
"21957","1","BU05183620","single"
"21958","1","BU05183620","single"
"21959","1","BU05183620","single"
"21960","1","BU05183620","single"
"21961","1","BU05183620","single"
"21962","1","BU05183620","single"
"21963","1","BU05183620","single"
"21964","1","BU05183620","single"
"21965","1","BU05183620","single"
"21966","1","BU05183620","single"
"21967","1","BU05183620","single"
"21968","1","BU05183620","single"
"21969","1","BU05183620","single"
"21970","1","BU05183620","single"
"21971","1","BU05183620","single"
"21972","1","BU05183620","single"
"21973","1","BU05183620","single"
"21974","1","BU05183620","single"
"21975","1","BU05183620","single"
"21976","1","BU05183620","single"
"21977","1","BU05183620","single"
"21978","1","BU05183620","single"
"21979","1","BU05183620","single"
"21980","1","BU05183620","single"
"21981","1","BU05183620","single"
"21982","1","BU05183620","single"
"21983","1","BU05183620","single"
"21984","1","BU05183620","single"
"21985","1","BU05183620","single"
"21986","1","BU05183620","single"
"21987","1","BU05183620","single"
"21988","1","BU05183620","single"
"21989","1","BU05183620","single"
"21990","1","BU05183620","single"
"21991","1","BU05183620","single"
"21992","1","BU05183620","single"
"21993","1","BU05183620","single"
"21994","1","BU05183620","single"
"21995","1","BU05183620","single"
"21996","1","BU05183620","single"
"21997","1","BU05183620","single"
"21998","1","BU05183620","single"
"21999","1","BU05183620","single"
"22000","1","BU05183620","single"
"22001","1","BU05183620","single"
"22002","1","BU05183620","single"
"22003","1","BU05183620","single"
"22004","1","BU05183620","single"
"22005","1","BU05183620","single"
"22006","1","BU05183620","single"
"22007","1","BU05183620","single"
"22008","1","BU05183620","single"
"22009","1","BU05183620","single"
"22010","1","BU05183620","single"
"22011","1","BU05183620","single"
"22012","1","BU05183620","single"
"22013","1","BU05183620","single"
"22014","1","BU05183620","single"
"22015","1","BU05183620","single"
"22016","1","BU05183620","single"
"22017","1","BU05183620","single"
"22018","1","BU05183620","single"
"22019","1","BU05183620","single"
"22020","1","BU05183620","single"
"22021","1","BU05183620","single"
"22022","1","BU05183620","single"
"22023","1","BU05183620","single"
"22024","1","BU05183620","single"
"22025","1","BU05183620","single"
"22026","1","BU05183620","single"
"22027","1","BU05183620","single"
"22028","1","BU05183620","single"
"22029","1","BU05183620","single"
"22030","1","BU05183620","single"
"22031","1","BU05183620","single"
"22032","1","BU05183620","single"
"22033","1","BU05183620","single"
"22034","1","BU05183620","single"
"22035","1","BU05183620","single"
"22036","1","BU05183620","single"
"22037","1","BU05183620","single"
"22038","1","BU05183620","single"
"22039","1","BU05183620","single"
"22040","1","BU05183620","single"
"22041","1","BU05183620","single"
"22042","1","BU05183620","single"
"22043","1","BU05183620","single"
"22044","1","BU05183620","single"
"22045","1","BU05183620","single"
"22046","1","BU05183620","single"
"22047","1","BU05183620","single"
"22048","1","BU05183620","single"
"22049","1","BU05183620","single"
"22050","1","BU05183620","single"
"22051","1","BU05183620","single"
"22052","1","BU05183620","single"
"22053","1","BU05183620","single"
"22054","1","BU05183620","single"
"22055","1","BU05183620","single"
"22056","1","BU05183620","single"
"22057","1","BU05183620","single"
"22058","1","BU05183620","single"
"22059","1","BU05183620","single"
"22060","1","BU05183620","single"
"22061","1","BU05183620","single"
"22062","1","BU05183620","single"
"22063","1","BU05183620","single"
"22064","1","BU05183620","single"
"22065","1","BU05183620","single"
"22066","1","BU05183620","single"
"22067","1","BU05183620","single"
"22068","1","BU05183620","single"
"22069","1","BU05183620","single"
"22070","1","BU05183620","single"
"22071","1","BU05183620","single"
"22072","1","BU05183620","single"
"22073","1","BU05183620","single"
"22074","1","BU05183620","single"
"22075","1","BU05183620","single"
"22076","1","BU05183620","single"
"22077","1","BU05183620","single"
"22078","1","BU05183620","single"
"22079","1","BU05183620","single"
"22080","1","BU05183620","single"
"22081","1","BU05183620","single"
"22082","1","BU05183620","single"
"22083","1","BU05183620","single"
"22084","1","BU05183620","single"
"22085","1","BU05183620","single"
"22086","1","BU05183620","single"
"22087","1","BU05183620","single"
"22088","1","BU05183620","single"
"22089","1","BU05183620","single"
"22090","1","BU05183620","single"
"22091","1","BU05183620","single"
"22092","1","BU05183620","single"
"22093","1","BU05183620","single"
"22094","1","BU05183620","single"
"22095","1","BU05183620","single"
"22096","1","BU05183620","single"
"22097","1","BU05183620","single"
"22098","1","BU05183620","single"
"22099","1","BU05183620","single"
"22100","1","BU05183620","single"
"22101","1","BU05183620","single"
"22102","1","BU05183620","single"
"22103","1","BU05183620","single"
"22104","1","BU05183620","single"
"22105","1","BU05183620","single"
"22106","1","BU05183620","single"
"22107","1","BU05183620","single"
"22108","1","BU05183620","single"
"22109","1","BU05183620","single"
"22110","1","BU05183620","single"
"22111","1","BU05183620","single"
"22112","1","BU05183620","single"
"22113","1","BU05183620","single"
"22114","1","BU05183620","single"
"22115","1","BU05183620","single"
"22116","1","BU05183620","single"
"22117","1","BU05183620","single"
"22118","1","BU05183620","single"
"22119","1","BU05183620","single"
"22120","1","BU05183620","single"
"22121","1","BU05183620","single"
"22122","1","BU05183620","single"
"22123","1","BU05183620","single"
"22124","1","BU05183620","single"
"22125","1","BU05183620","single"
"22126","1","BU05183620","single"
"22127","1","BU05183620","single"
"22128","1","BU05183620","single"
"22129","1","BU05183620","single"
"22130","1","BU05183620","single"
"22131","1","BU05183620","single"
"22132","1","BU05183620","single"
"22133","1","BU05183620","single"
"22134","1","BU05183620","single"
"22135","1","BU05183620","single"
"22136","1","BU05183620","single"
"22137","1","BU05183620","single"
"22138","1","BU05183620","single"
"22139","4","BU05183639","single-parent"
"22140","5","BU05183639","couple_with_children"
"22141","4","BU05183639","single-parent"
"22142","4","BU05183639","single-parent"
"22143","5","BU05183639","couple_with_children"
"22144","4","BU05183639","single-parent"
"22145","5","BU05183639","couple_with_children"
"22146","5","BU05183639","couple_with_children"
"22147","5","BU05183639","couple_with_children"
"22148","4","BU05183639","single-parent"
"22149","4","BU05183639","single-parent"
"22150","5","BU05183639","couple_with_children"
"22151","4","BU05183639","single-parent"
"22152","4","BU05183639","single-parent"
"22153","5","BU05183639","couple_with_children"
"22154","4","BU05183639","single-parent"
"22155","5","BU05183639","couple_with_children"
"22156","5","BU05183639","couple_with_children"
"22157","5","BU05183639","couple_with_children"
"22158","5","BU05183639","couple_with_children"
"22159","4","BU05183639","single-parent"
"22160","5","BU05183639","couple_with_children"
"22161","5","BU05183639","couple_with_children"
"22162","4","BU05183639","single-parent"
"22163","5","BU05183639","couple_with_children"
"22164","5","BU05183639","couple_with_children"
"22165","5","BU05183639","couple_with_children"
"22166","5","BU05183639","couple_with_children"
"22167","5","BU05183639","couple_with_children"
"22168","5","BU05183639","couple_with_children"
"22169","5","BU05183639","couple_with_children"
"22170","5","BU05183639","couple_with_children"
"22171","4","BU05183639","single-parent"
"22172","5","BU05183639","couple_with_children"
"22173","5","BU05183639","couple_with_children"
"22174","5","BU05183639","couple_with_children"
"22175","5","BU05183639","couple_with_children"
"22176","4","BU05183639","single-parent"
"22177","5","BU05183639","couple_with_children"
"22178","5","BU05183639","couple_with_children"
"22179","5","BU05183639","couple_with_children"
"22180","4","BU05183639","single-parent"
"22181","4","BU05183639","single-parent"
"22182","5","BU05183639","couple_with_children"
"22183","5","BU05183639","couple_with_children"
"22184","4","BU05183639","single-parent"
"22185","4","BU05183639","single-parent"
"22186","5","BU05183639","couple_with_children"
"22187","5","BU05183639","couple_with_children"
"22188","4","BU05183639","single-parent"
"22189","5","BU05183639","couple_with_children"
"22190","5","BU05183639","couple_with_children"
"22191","5","BU05183639","couple_with_children"
"22192","4","BU05183639","single-parent"
"22193","5","BU05183639","couple_with_children"
"22194","4","BU05183639","single-parent"
"22195","5","BU05183639","couple_with_children"
"22196","5","BU05183639","couple_with_children"
"22197","5","BU05183639","couple_with_children"
"22198","5","BU05183639","couple_with_children"
"22199","5","BU05183639","couple_with_children"
"22200","5","BU05183639","couple_with_children"
"22201","4","BU05183639","single-parent"
"22202","5","BU05183639","couple_with_children"
"22203","4","BU05183639","single-parent"
"22204","4","BU05183639","single-parent"
"22205","4","BU05183639","single-parent"
"22206","4","BU05183639","single-parent"
"22207","5","BU05183639","couple_with_children"
"22208","5","BU05183639","couple_with_children"
"22209","5","BU05183639","couple_with_children"
"22210","4","BU05183639","single-parent"
"22211","4","BU05183639","single-parent"
"22212","4","BU05183639","single-parent"
"22213","5","BU05183639","couple_with_children"
"22214","5","BU05183639","couple_with_children"
"22215","5","BU05183639","couple_with_children"
"22216","5","BU05183639","couple_with_children"
"22217","4","BU05183639","single-parent"
"22218","5","BU05183639","couple_with_children"
"22219","4","BU05183639","single-parent"
"22220","5","BU05183639","couple_with_children"
"22221","5","BU05183639","couple_with_children"
"22222","5","BU05183639","couple_with_children"
"22223","5","BU05183639","couple_with_children"
"22224","5","BU05183639","couple_with_children"
"22225","5","BU05183639","couple_with_children"
"22226","5","BU05183639","couple_with_children"
"22227","5","BU05183639","couple_with_children"
"22228","5","BU05183639","couple_with_children"
"22229","5","BU05183639","couple_with_children"
"22230","5","BU05183639","couple_with_children"
"22231","5","BU05183639","couple_with_children"
"22232","5","BU05183639","couple_with_children"
"22233","5","BU05183639","couple_with_children"
"22234","5","BU05183639","couple_with_children"
"22235","5","BU05183639","couple_with_children"
"22236","5","BU05183639","couple_with_children"
"22237","5","BU05183639","couple_with_children"
"22238","5","BU05183639","couple_with_children"
"22239","5","BU05183639","couple_with_children"
"22240","5","BU05183639","couple_with_children"
"22241","5","BU05183639","couple_with_children"
"22242","4","BU05183639","single-parent"
"22243","5","BU05183639","couple_with_children"
"22244","5","BU05183639","couple_with_children"
"22245","5","BU05183639","couple_with_children"
"22246","5","BU05183639","couple_with_children"
"22247","5","BU05183639","couple_with_children"
"22248","5","BU05183639","couple_with_children"
"22249","5","BU05183639","couple_with_children"
"22250","5","BU05183639","couple_with_children"
"22251","5","BU05183639","couple_with_children"
"22252","5","BU05183639","couple_with_children"
"22253","5","BU05183639","couple_with_children"
"22254","5","BU05183639","couple_with_children"
"22255","5","BU05183639","couple_with_children"
"22256","5","BU05183639","couple_with_children"
"22257","5","BU05183639","couple_with_children"
"22258","5","BU05183639","couple_with_children"
"22259","5","BU05183639","couple_with_children"
"22260","5","BU05183639","couple_with_children"
"22261","5","BU05183639","couple_with_children"
"22262","5","BU05183639","couple_with_children"
"22263","4","BU05183639","single-parent"
"22264","5","BU05183639","couple_with_children"
"22265","5","BU05183639","couple_with_children"
"22266","5","BU05183639","couple_with_children"
"22267","4","BU05183639","single-parent"
"22268","5","BU05183639","couple_with_children"
"22269","5","BU05183639","couple_with_children"
"22270","4","BU05183639","single-parent"
"22271","5","BU05183639","couple_with_children"
"22272","5","BU05183639","couple_with_children"
"22273","5","BU05183639","couple_with_children"
"22274","4","BU05183639","single-parent"
"22275","5","BU05183639","couple_with_children"
"22276","4","BU05183639","single-parent"
"22277","5","BU05183639","couple_with_children"
"22278","5","BU05183639","couple_with_children"
"22279","5","BU05183639","couple_with_children"
"22280","4","BU05183639","single-parent"
"22281","5","BU05183639","couple_with_children"
"22282","4","BU05183639","single-parent"
"22283","4","BU05183639","single-parent"
"22284","5","BU05183639","couple_with_children"
"22285","5","BU05183639","couple_with_children"
"22286","4","BU05183639","single-parent"
"22287","5","BU05183639","couple_with_children"
"22288","4","BU05183639","single-parent"
"22289","4","BU05183639","single-parent"
"22290","5","BU05183639","couple_with_children"
"22291","4","BU05183639","single-parent"
"22292","5","BU05183639","couple_with_children"
"22293","4","BU05183639","single-parent"
"22294","4","BU05183639","single-parent"
"22295","4","BU05183639","single-parent"
"22296","4","BU05183639","couple_with_children"
"22297","4","BU05183639","couple_with_children"
"22298","4","BU05183639","couple_with_children"
"22299","4","BU05183639","couple_with_children"
"22300","4","BU05183639","couple_with_children"
"22301","3","BU05183639","single-parent"
"22302","4","BU05183639","couple_with_children"
"22303","3","BU05183639","single-parent"
"22304","3","BU05183639","single-parent"
"22305","4","BU05183639","couple_with_children"
"22306","4","BU05183639","couple_with_children"
"22307","4","BU05183639","couple_with_children"
"22308","4","BU05183639","couple_with_children"
"22309","4","BU05183639","couple_with_children"
"22310","3","BU05183639","single-parent"
"22311","4","BU05183639","couple_with_children"
"22312","4","BU05183639","couple_with_children"
"22313","4","BU05183639","couple_with_children"
"22314","3","BU05183639","single-parent"
"22315","3","BU05183639","single-parent"
"22316","4","BU05183639","couple_with_children"
"22317","4","BU05183639","couple_with_children"
"22318","4","BU05183639","couple_with_children"
"22319","4","BU05183639","couple_with_children"
"22320","4","BU05183639","couple_with_children"
"22321","4","BU05183639","couple_with_children"
"22322","4","BU05183639","couple_with_children"
"22323","3","BU05183639","single-parent"
"22324","4","BU05183639","couple_with_children"
"22325","4","BU05183639","couple_with_children"
"22326","4","BU05183639","couple_with_children"
"22327","4","BU05183639","couple_with_children"
"22328","4","BU05183639","couple_with_children"
"22329","3","BU05183639","single-parent"
"22330","4","BU05183639","couple_with_children"
"22331","4","BU05183639","couple_with_children"
"22332","4","BU05183639","couple_with_children"
"22333","4","BU05183639","couple_with_children"
"22334","3","BU05183639","single-parent"
"22335","4","BU05183639","couple_with_children"
"22336","4","BU05183639","couple_with_children"
"22337","3","BU05183639","single-parent"
"22338","4","BU05183639","couple_with_children"
"22339","4","BU05183639","couple_with_children"
"22340","4","BU05183639","couple_with_children"
"22341","4","BU05183639","couple_with_children"
"22342","4","BU05183639","couple_with_children"
"22343","4","BU05183639","couple_with_children"
"22344","4","BU05183639","couple_with_children"
"22345","3","BU05183639","single-parent"
"22346","4","BU05183639","couple_with_children"
"22347","4","BU05183639","couple_with_children"
"22348","4","BU05183639","couple_with_children"
"22349","3","BU05183639","single-parent"
"22350","3","BU05183639","single-parent"
"22351","4","BU05183639","couple_with_children"
"22352","4","BU05183639","couple_with_children"
"22353","4","BU05183639","couple_with_children"
"22354","4","BU05183639","couple_with_children"
"22355","4","BU05183639","couple_with_children"
"22356","4","BU05183639","couple_with_children"
"22357","3","BU05183639","single-parent"
"22358","3","BU05183639","single-parent"
"22359","3","BU05183639","single-parent"
"22360","4","BU05183639","couple_with_children"
"22361","3","BU05183639","single-parent"
"22362","4","BU05183639","couple_with_children"
"22363","4","BU05183639","couple_with_children"
"22364","3","BU05183639","single-parent"
"22365","4","BU05183639","couple_with_children"
"22366","4","BU05183639","couple_with_children"
"22367","4","BU05183639","couple_with_children"
"22368","4","BU05183639","couple_with_children"
"22369","4","BU05183639","couple_with_children"
"22370","3","BU05183639","single-parent"
"22371","4","BU05183639","couple_with_children"
"22372","4","BU05183639","couple_with_children"
"22373","3","BU05183639","single-parent"
"22374","3","BU05183639","single-parent"
"22375","3","BU05183639","single-parent"
"22376","3","BU05183639","single-parent"
"22377","3","BU05183639","single-parent"
"22378","3","BU05183639","single-parent"
"22379","4","BU05183639","couple_with_children"
"22380","4","BU05183639","couple_with_children"
"22381","3","BU05183639","single-parent"
"22382","3","BU05183639","single-parent"
"22383","4","BU05183639","couple_with_children"
"22384","3","BU05183639","single-parent"
"22385","4","BU05183639","couple_with_children"
"22386","3","BU05183639","single-parent"
"22387","4","BU05183639","couple_with_children"
"22388","4","BU05183639","couple_with_children"
"22389","4","BU05183639","couple_with_children"
"22390","4","BU05183639","couple_with_children"
"22391","4","BU05183639","couple_with_children"
"22392","4","BU05183639","couple_with_children"
"22393","4","BU05183639","couple_with_children"
"22394","3","BU05183639","single-parent"
"22395","4","BU05183639","couple_with_children"
"22396","3","BU05183639","single-parent"
"22397","4","BU05183639","couple_with_children"
"22398","4","BU05183639","couple_with_children"
"22399","3","BU05183639","single-parent"
"22400","3","BU05183639","single-parent"
"22401","4","BU05183639","couple_with_children"
"22402","4","BU05183639","couple_with_children"
"22403","3","BU05183639","single-parent"
"22404","4","BU05183639","couple_with_children"
"22405","3","BU05183639","single-parent"
"22406","4","BU05183639","couple_with_children"
"22407","3","BU05183639","single-parent"
"22408","4","BU05183639","couple_with_children"
"22409","3","BU05183639","single-parent"
"22410","4","BU05183639","couple_with_children"
"22411","3","BU05183639","single-parent"
"22412","4","BU05183639","couple_with_children"
"22413","4","BU05183639","couple_with_children"
"22414","4","BU05183639","couple_with_children"
"22415","4","BU05183639","couple_with_children"
"22416","4","BU05183639","couple_with_children"
"22417","4","BU05183639","couple_with_children"
"22418","3","BU05183639","single-parent"
"22419","4","BU05183639","couple_with_children"
"22420","3","BU05183639","single-parent"
"22421","4","BU05183639","couple_with_children"
"22422","4","BU05183639","couple_with_children"
"22423","4","BU05183639","couple_with_children"
"22424","4","BU05183639","couple_with_children"
"22425","4","BU05183639","couple_with_children"
"22426","4","BU05183639","couple_with_children"
"22427","3","BU05183639","single-parent"
"22428","3","BU05183639","single-parent"
"22429","4","BU05183639","couple_with_children"
"22430","4","BU05183639","couple_with_children"
"22431","4","BU05183639","couple_with_children"
"22432","4","BU05183639","couple_with_children"
"22433","4","BU05183639","couple_with_children"
"22434","4","BU05183639","couple_with_children"
"22435","4","BU05183639","couple_with_children"
"22436","4","BU05183639","couple_with_children"
"22437","4","BU05183639","couple_with_children"
"22438","4","BU05183639","couple_with_children"
"22439","4","BU05183639","couple_with_children"
"22440","3","BU05183639","single-parent"
"22441","3","BU05183639","single-parent"
"22442","4","BU05183639","couple_with_children"
"22443","4","BU05183639","couple_with_children"
"22444","4","BU05183639","couple_with_children"
"22445","4","BU05183639","couple_with_children"
"22446","4","BU05183639","couple_with_children"
"22447","4","BU05183639","couple_with_children"
"22448","3","BU05183639","single-parent"
"22449","4","BU05183639","couple_with_children"
"22450","3","BU05183639","single-parent"
"22451","4","BU05183639","couple_with_children"
"22452","4","BU05183639","couple_with_children"
"22453","3","BU05183639","single-parent"
"22454","4","BU05183639","couple_with_children"
"22455","4","BU05183639","couple_with_children"
"22456","4","BU05183639","couple_with_children"
"22457","4","BU05183639","couple_with_children"
"22458","3","BU05183639","single-parent"
"22459","4","BU05183639","couple_with_children"
"22460","3","BU05183639","single-parent"
"22461","4","BU05183639","couple_with_children"
"22462","4","BU05183639","couple_with_children"
"22463","4","BU05183639","couple_with_children"
"22464","4","BU05183639","couple_with_children"
"22465","3","BU05183639","single-parent"
"22466","3","BU05183639","single-parent"
"22467","4","BU05183639","couple_with_children"
"22468","4","BU05183639","couple_with_children"
"22469","3","BU05183639","single-parent"
"22470","3","BU05183639","single-parent"
"22471","4","BU05183639","couple_with_children"
"22472","3","BU05183639","single-parent"
"22473","4","BU05183639","couple_with_children"
"22474","4","BU05183639","couple_with_children"
"22475","4","BU05183639","couple_with_children"
"22476","4","BU05183639","couple_with_children"
"22477","4","BU05183639","couple_with_children"
"22478","4","BU05183639","couple_with_children"
"22479","3","BU05183639","single-parent"
"22480","4","BU05183639","couple_with_children"
"22481","3","BU05183639","single-parent"
"22482","3","BU05183639","single-parent"
"22483","4","BU05183639","couple_with_children"
"22484","4","BU05183639","couple_with_children"
"22485","3","BU05183639","single-parent"
"22486","4","BU05183639","couple_with_children"
"22487","3","BU05183639","single-parent"
"22488","4","BU05183639","couple_with_children"
"22489","4","BU05183639","couple_with_children"
"22490","3","BU05183639","single-parent"
"22491","3","BU05183639","single-parent"
"22492","4","BU05183639","couple_with_children"
"22493","4","BU05183639","couple_with_children"
"22494","4","BU05183639","couple_with_children"
"22495","4","BU05183639","couple_with_children"
"22496","4","BU05183639","couple_with_children"
"22497","3","BU05183639","single-parent"
"22498","4","BU05183639","couple_with_children"
"22499","4","BU05183639","couple_with_children"
"22500","3","BU05183639","single-parent"
"22501","3","BU05183639","single-parent"
"22502","4","BU05183639","couple_with_children"
"22503","4","BU05183639","couple_with_children"
"22504","4","BU05183639","couple_with_children"
"22505","3","BU05183639","single-parent"
"22506","4","BU05183639","couple_with_children"
"22507","3","BU05183639","single-parent"
"22508","4","BU05183639","couple_with_children"
"22509","4","BU05183639","couple_with_children"
"22510","4","BU05183639","couple_with_children"
"22511","4","BU05183639","couple_with_children"
"22512","3","BU05183639","single-parent"
"22513","4","BU05183639","couple_with_children"
"22514","4","BU05183639","couple_with_children"
"22515","4","BU05183639","couple_with_children"
"22516","4","BU05183639","couple_with_children"
"22517","4","BU05183639","couple_with_children"
"22518","4","BU05183639","couple_with_children"
"22519","4","BU05183639","couple_with_children"
"22520","4","BU05183639","couple_with_children"
"22521","3","BU05183639","single-parent"
"22522","4","BU05183639","couple_with_children"
"22523","4","BU05183639","couple_with_children"
"22524","3","BU05183639","single-parent"
"22525","4","BU05183639","couple_with_children"
"22526","4","BU05183639","couple_with_children"
"22527","3","BU05183639","single-parent"
